RecordID,AQI,PM10,PM2_5,NO2,SO2,O3,Temperature,Humidity,WindSpeed,RespiratoryCases,CardiovascularCases,HospitalAdmissions,HealthImpactScore,HealthImpactClass
4312,470.4400848,267.2000028,5.109480224,58.54996504,10.20611035,23.31395941,5.933707094,24.40094863,19.67760722,9,4,2,100,0
4313,62.17292072,215.5593954,81.26549461,196.8119145,72.96482084,216.6536866,1.337017526,56.84485794,11.89460518,8,4,0,100,0
4314,437.5668093,21.89049988,6.279925963,58.34903365,52.71180906,166.3703371,38.23425862,48.00894071,15.2538633,5,4,2,100,0
4315,485.4701248,246.3378313,74.18468502,88.19507769,43.72545007,38.14549938,11.63076956,99.25024719,16.38686754,10,8,2,100,0
4316,88.57676161,147.9105365,34.52812816,20.65523311,69.06663898,184.2188035,-9.920458674,96.79606316,13.35361195,15,3,2,72.03878571,1
4317,361.0330321,254.0349082,50.44367865,52.12530267,3.637083375,243.0862082,31.88591493,21.44008475,14.0816054,6,4,3,100,0
4318,20.14275939,180.2219323,175.5196746,9.666427958,22.34703257,225.894729,19.98320806,91.78577848,12.64566889,9,6,0,82.21097946,0
4319,202.7114126,204.5499096,87.20984412,111.9017267,61.64401425,73.84873801,-1.572071864,27.40765042,12.98746956,12,8,4,100,0
4320,258.1416496,298.0504681,54.75959828,150.2129366,84.72154066,77.45849,-8.493015341,38.75063515,18.56899258,10,4,1,100,0
4321,290.322613,69.70066378,117.8676756,39.14196287,38.11076369,290.3513415,4.574121552,41.80671818,3.714769478,9,6,2,100,0
4322,467.9686241,187.1836724,28.42139197,73.58218756,25.87614726,266.2214406,36.39435477,35.81398406,5.494600717,15,8,4,100,0
4323,336.1253436,138.096417,51.87832148,3.323245345,51.87364358,95.50119433,36.6745585,86.79194139,1.865170976,10,7,2,100,0
4324,240.6389756,11.83558588,109.2495935,167.9044111,62.23152524,247.2163469,5.550174315,39.69391653,16.74648926,7,5,0,100,0
4325,404.8375181,4.341192451,47.50460837,155.992705,42.01030314,48.52155892,31.79654964,83.50645772,8.975106473,12,8,2,100,0
4326,475.2664105,35.76857335,135.8255475,12.65080617,87.67106827,59.0523304,12.09226616,99.49391349,18.14209121,10,6,1,100,0
4327,11.03307434,194.7275222,98.29826045,72.97352186,52.34387089,54.35881615,22.71723746,85.6685384,8.233514265,12,3,0,56.24521637,2
4328,491.2606361,170.1489264,154.3978141,191.0573228,3.582358757,26.3162325,6.722193794,41.15286338,8.852283162,11,7,1,100,0
4329,43.06606953,166.0288683,189.6489071,78.40541122,22.30539547,256.4034348,15.79862981,74.01271541,8.967130026,11,3,0,100,0
4330,407.1933896,9.557028758,23.16097787,105.2417353,45.06470309,173.6420695,4.688972328,58.05311023,12.24986184,14,5,4,100,0
4331,140.1673763,140.7908989,66.933002,71.0485722,69.7725519,77.68682775,-6.944281882,80.78660055,15.32248234,8,2,1,87.45916074,0
4332,66.08982888,277.3868454,63.90981258,119.2262776,21.97522438,254.5965098,-3.03109069,23.77876552,7.025845522,7,5,1,98.62889794,0
4333,219.9278199,119.2775608,30.23658387,195.6313751,97.62574397,240.7940278,4.533724724,67.43211334,12.60330907,9,4,1,100,0
4334,321.9782897,187.4767409,162.0606275,199.5005007,31.85582582,30.28545544,38.8126892,79.6300096,4.079348735,13,4,3,100,0
4335,190.4759225,233.9456027,151.9757408,154.9429956,53.24802069,193.2418121,38.28360751,78.51082019,11.08094209,8,2,1,100,0
4336,27.28270414,235.1775837,96.88509417,80.8622196,1.896638473,216.5500805,31.38316712,96.7233705,10.931698,8,5,3,78.79990712,1
4337,299.7305698,155.7840247,107.5541556,98.88644017,88.48907214,214.7482011,1.625302555,15.25702427,17.77431731,13,4,4,100,0
4338,451.2016381,257.3855836,11.9088276,71.34626562,78.88346535,216.9428124,12.08010703,41.12014322,17.91690448,8,9,1,100,0
4339,191.607683,117.413428,111.1014705,197.114926,19.54580043,50.83733569,11.98914192,52.88982236,9.744223166,10,6,4,100,0
4340,108.1663888,266.6079644,158.2683048,141.5520612,93.32366912,94.52593628,9.348662241,37.87871756,0.491989316,11,6,6,100,0
4341,221.288673,72.06814992,114.7655147,89.78628909,31.58397638,253.2535526,-7.755984746,37.88105623,16.89243901,7,4,0,100,0
4342,24.18135552,84.0649221,53.06127402,2.423054022,69.21862884,269.5175251,16.72636871,25.8515746,0.012449411,7,10,2,56.09120212,2
4343,410.2437922,15.93618726,133.5096545,104.0966829,81.8976318,83.75666597,-6.359400394,83.16562627,9.56507271,5,3,1,100,0
4344,413.1704055,238.674551,72.29768599,196.7856403,74.09144612,6.905854853,30.09593404,91.72621399,0.395803153,8,5,2,100,0
4345,294.0002317,125.1165709,108.9746569,104.6121818,91.7582784,257.9300841,24.56535714,17.40946236,7.051825887,6,4,1,100,0
4346,176.5514445,68.73498417,97.51307266,36.4853371,86.42747603,113.1275513,7.636850332,23.94090206,12.73529372,5,8,1,97.60560173,0
4347,399.8916822,69.53708328,76.23500019,4.418749421,99.46115141,98.83906679,22.35681911,30.56076999,7.424018061,15,10,1,100,0
4348,277.3435124,270.4199824,143.7755961,70.94075162,18.26114126,104.0999039,1.651850328,55.80887355,18.53782717,17,5,6,100,0
4349,412.9661543,250.1749801,176.7752224,183.6456111,30.47618012,124.7089272,3.262503248,81.205483,12.81527267,9,4,0,100,0
4350,315.7293963,166.0592656,1.042503695,199.3108216,63.62258674,113.4799865,5.706675846,16.43099723,12.92887745,10,6,2,100,0
4351,392.2027366,184.8332401,186.7233038,189.073595,73.30471859,169.9292697,29.85058,67.31316871,7.488740919,10,9,4,100,0
4352,299.2814966,142.2976712,102.3030272,145.8839987,53.46050546,23.68208355,0.534567342,23.44019106,0.770870486,9,3,3,100,0
4353,207.0705341,117.4999629,140.1463761,111.6285457,7.392836489,291.4620583,18.13906137,97.43113611,14.76359447,11,3,1,100,0
4354,478.97293,274.6430644,171.1249132,118.1372293,84.15952268,280.9353103,0.023355721,90.88960878,14.32489461,8,5,2,100,0
4355,270.5569124,37.68381106,93.42073846,107.7984018,96.0874356,280.321994,4.251871253,95.46245641,10.60250054,6,5,4,100,0
4356,302.5447593,125.5340369,166.9948147,141.409861,40.55168438,263.7832872,1.774064649,19.55474898,8.325360785,9,3,2,100,0
4357,110.2438197,103.3685724,35.52396389,83.77464534,22.48124817,198.0978907,22.25023355,53.92327446,10.766341,6,3,2,78.17528321,1
4358,312.8253947,149.4452161,31.8335069,133.840801,1.931375496,66.33256882,16.33644722,24.87219103,14.93630808,7,7,1,100,0
4359,285.8038247,137.2895624,131.4942738,24.32242299,23.72990361,14.84504614,26.0649573,64.03199957,14.25570862,11,1,2,100,0
4360,92.41919897,155.6668595,174.0286011,53.13906131,69.99187748,29.79631943,0.997171867,30.94652014,13.16219325,16,3,3,89.18332956,0
4361,29.79354868,41.97569317,178.4852355,167.2006078,91.15893877,97.19775014,-9.542573214,79.3567885,18.07554535,6,6,6,79.40381514,1
4362,302.1796599,153.9424505,128.7480917,180.7497861,9.351306643,151.1649076,24.02547836,67.96023406,12.19776755,7,4,3,100,0
4363,381.8461347,72.72564417,105.097846,107.8016475,55.32591872,297.9759214,-4.257302075,61.44441349,0.290192951,10,4,1,100,0
4364,261.7006855,55.2994047,66.27861754,6.327123443,69.55312485,130.6330475,2.315261221,84.27044422,12.36127671,13,4,2,100,0
4365,113.3863127,19.45026564,196.0000831,185.3947142,27.63808211,157.3938271,5.284307623,55.02457278,12.25118491,9,1,4,100,0
4366,333.2609883,228.7957676,63.93913733,140.4128516,56.98970392,208.5471742,27.34010461,34.28665663,1.39272327,7,6,4,100,0
4367,40.0528633,128.2325763,148.8372214,82.80558475,71.5248426,54.22019113,21.29459053,65.86349471,8.554595086,12,4,2,70.39292134,1
4368,220.9168524,187.993105,106.39636,119.6757886,83.77192431,279.8481005,-0.786728174,96.1356369,13.02192524,10,2,1,100,0
4369,81.6833792,218.278003,121.7024685,85.95496689,45.24998508,158.7103818,19.89439053,64.1043427,14.09002463,10,7,2,95.70312112,0
4370,92.22952553,203.7949996,78.69611012,93.06784535,74.78572189,82.87690368,25.40739976,66.66575041,17.8609925,12,6,2,82.95792103,0
4371,101.1469746,141.1502157,192.9646251,177.3619731,30.17829717,280.5326959,9.44486014,94.12756131,16.82761961,10,6,2,100,0
4372,193.3535285,116.3695587,114.3364652,32.21684938,21.30467468,187.6351856,2.297645701,56.37475903,2.331036186,12,5,2,100,0
4373,25.57510281,112.7879729,187.5575261,20.7338271,18.73137461,145.1069194,23.94913865,99.67217155,12.17568853,6,4,5,72.17723537,1
4374,198.8967205,192.0146391,1.518283235,0.545748903,35.88727318,174.046773,20.54456001,24.36958392,11.92962822,6,5,1,96.80404313,0
4375,255.8537236,148.4383065,114.5341166,62.80007512,3.587968179,224.4906657,-6.104392076,58.33358587,6.074958354,7,8,4,100,0
4376,241.6471425,254.7396744,143.4373779,29.4827533,28.29918377,46.36140111,23.33398201,29.16107569,3.682114122,10,6,0,100,0
4377,191.3920502,262.4105953,149.0160342,43.99709903,65.22228244,259.4491292,14.42589664,50.79937315,3.99017318,5,6,3,100,0
4378,419.573304,51.1681134,180.9953764,2.247796533,64.79190472,287.8520431,27.66844785,25.35165186,3.550955381,13,4,3,100,0
4379,72.66334621,40.87009546,0.880321801,45.43908294,7.355380649,170.0998955,-0.464122906,30.02758944,16.12527345,10,4,2,47.20068712,2
4380,252.8483719,189.1202778,0.066031852,66.54231639,28.74156171,204.681254,2.910820895,28.97200447,2.967861013,9,5,2,100,0
4381,31.02070848,90.36772442,94.45269216,6.313499282,56.95576647,257.9500443,17.16563695,38.80282051,5.287839547,12,3,2,65.38499227,1
4382,35.57783944,5.57121563,5.858741001,121.5808249,31.85521375,112.4431894,14.08667639,22.11445311,4.35576809,13,6,0,36.47526149,3
4383,286.9329248,266.5928008,194.9065107,113.7600698,41.79880242,297.8495385,9.318268553,82.84079575,14.25713665,10,7,2,100,0
4384,283.0092124,68.07023017,44.41303491,19.4071557,71.28107571,204.1504108,27.30166572,29.86080376,3.167917888,11,4,3,100,0
4385,439.0167564,278.7841955,94.53294587,119.0019555,0.926682946,127.1996095,18.23757818,47.49120956,0.481299052,13,6,4,100,0
4386,278.9368378,215.2303353,12.227526,199.7307837,27.63935441,203.2013925,25.51359269,11.44514244,7.484508438,11,3,5,100,0
4387,479.8955102,228.796047,104.4096832,188.8937906,14.23722438,156.5040098,-2.337251884,19.4393389,6.101885223,6,4,0,100,0
4388,24.3474242,60.43844874,75.99122503,0.534198674,12.76091828,33.49247146,26.44941476,90.66447104,7.954094099,8,7,1,30.86685462,3
4389,49.00384239,70.25832769,8.932005775,159.0756623,95.90402164,238.7595914,13.07640541,85.34441835,15.07631478,17,2,3,66.68447708,1
4390,22.03293079,156.3803261,67.02485334,70.72105525,37.65603316,169.3126741,-8.311603216,85.68302072,0.247338178,11,5,0,61.94227036,1
4391,92.63842517,51.62995579,78.28720404,12.73027407,52.70885849,238.7536674,1.7245777,47.02180755,0.754152035,4,7,4,76.27186452,1
4392,270.6350555,91.6295078,197.9842983,59.19664274,73.38218871,46.47358211,-8.712180413,22.7377719,5.112892637,10,1,6,100,0
4393,322.7860907,96.43874338,41.57717438,64.34730326,4.744747486,161.507147,12.8437261,19.71050693,17.78416973,4,4,2,100,0
4394,22.79257897,47.88897998,108.9559231,104.6488479,24.10226386,229.9872817,6.293988028,64.50424523,3.381490012,14,7,3,67.60280855,1
4395,472.9854449,61.55485002,197.4631098,132.2167535,83.21477873,296.4913703,39.372478,84.53739294,19.94075914,7,6,1,100,0
4396,421.0826883,236.5655526,158.4038416,149.8111224,86.19906132,265.3191829,33.42520585,91.01030339,16.11385132,16,4,4,100,0
4397,148.3062411,50.15875636,198.6735002,49.18060851,37.29509206,259.3048881,31.28354302,35.98584855,9.122731063,10,7,1,100,0
4398,38.59376511,8.537217553,193.6596629,64.35411405,37.48615997,74.23804144,15.05582745,38.89239129,14.9572449,8,4,2,65.39665381,1
4399,84.94353661,188.8064828,97.90790842,61.67634137,75.68968771,251.3953805,30.35437497,19.07889912,10.3763025,8,3,2,97.00041365,0
4400,63.47220688,292.7949358,139.27517,72.54737362,29.50702267,50.78438326,3.343482373,79.69688103,11.31984529,6,5,3,89.25155008,0
4401,61.64188965,99.36414439,22.08862539,199.9312618,11.70940811,59.43229936,18.03247339,34.8121244,11.61543484,13,6,2,57.88613752,2
4402,259.2808443,35.59671096,88.22976501,155.5886606,25.75354502,33.03502312,9.645903066,53.28365226,12.97441026,5,5,2,100,0
4403,122.9237212,171.1161976,161.8037085,194.9980931,38.73447316,257.2789592,-1.432904424,93.60075741,1.215283801,9,3,2,100,0
4404,179.0698583,271.9062633,101.0670642,138.6222119,5.22047096,32.47634894,-6.369328432,77.69941573,12.3299621,10,4,0,100,0
4405,494.7526667,235.2185339,140.5398066,81.25414033,47.86802542,41.43344392,17.91091915,14.74641067,14.33897164,6,5,3,100,0
4406,342.1571245,186.7547605,149.150266,77.94883673,74.00075128,73.76614502,-5.118043256,10.7339135,6.214462701,10,6,1,100,0
4407,474.4903335,94.51694898,50.69382825,97.716229,51.37451445,171.7987227,25.90015483,80.86671333,19.57157661,8,1,2,100,0
4408,71.27827752,162.564052,175.1398746,83.37395667,7.189534051,264.0540556,36.07342394,59.72502133,2.88890172,9,4,1,100,0
4409,191.0697374,27.37345239,91.96448618,165.6652492,44.01496313,125.4684466,-1.894694514,74.83009684,18.20885045,5,7,2,100,0
4410,277.3659016,203.6836273,42.03702072,93.00040261,70.8904608,163.8857848,13.54692893,24.11337896,13.52898816,17,7,0,100,0
4411,38.37903094,217.5288057,173.0831764,59.12287204,5.809665399,49.94681999,26.93872965,88.4843065,13.28628956,7,9,2,77.06942663,1
4412,2.093721814,289.5094869,83.56376122,154.9720537,5.984718973,79.78375677,4.341983052,79.59924811,17.5204532,9,2,2,68.97351266,1
4413,335.2171669,78.11920762,150.0624877,170.8840819,37.06014032,40.17772875,36.03822598,90.17550226,16.63458423,8,5,2,100,0
4414,320.9097584,5.536925713,109.6066144,84.08579123,19.49639641,122.9756535,34.42327794,40.69864744,6.908688646,12,6,3,100,0
4415,205.394405,163.6825393,76.37435045,133.5617144,93.47807913,177.1006976,-4.812282214,34.81346758,14.10739605,8,4,4,100,0
4416,244.822038,212.0371513,161.975283,11.76090678,58.13436037,85.20585901,-8.630011423,23.65582959,1.012051654,11,6,0,100,0
4417,207.7215003,237.1222428,116.8939863,105.8929704,28.73253994,253.7987567,38.82292415,93.70796572,9.280368645,13,6,0,100,0
4418,12.00252242,58.12167991,78.11242049,8.996227549,70.47767291,294.3715053,37.82375124,25.91462832,18.75554521,8,3,3,56.06710092,2
4419,167.6858031,78.52586071,21.91957407,5.838168099,37.49290514,36.04645569,11.11428022,20.73855103,5.481788956,13,4,3,67.77554599,1
4420,88.5411277,153.7772776,179.0890628,122.5849701,13.21156444,5.358016805,-7.471833795,27.34103881,0.999415781,14,6,3,91.53637643,0
4421,49.21209455,99.18024299,7.093917068,60.66707648,23.72322298,236.9330722,20.94377764,79.42435541,11.65889984,5,3,2,55.41647822,2
4422,478.3602169,258.153446,172.6374697,148.5074325,64.27472845,57.19280334,4.670505369,90.05763115,7.101995261,10,4,2,100,0
4423,299.6798625,142.1280461,71.99230498,179.2165121,5.1876106,105.9439778,36.83614935,82.98221108,7.593669402,11,4,2,100,0
4424,364.3281421,239.8735932,127.8677527,27.87823475,27.268904,118.2693655,29.73309625,60.69146976,11.64914374,5,5,3,100,0
4425,157.6818716,174.1859281,184.4399448,144.9045677,20.83114776,274.9798167,22.47968921,99.44958257,12.43178119,9,6,2,100,0
4426,196.5735647,231.9270425,30.3413231,102.9039997,20.11351107,197.6514647,4.225192376,16.1968658,8.746439312,6,3,3,100,0
4427,118.4619969,99.80189596,113.3900951,22.42385003,68.2762412,12.18284709,25.06342897,88.047251,10.15098484,12,9,2,73.31056879,1
4428,48.48283548,249.4249866,152.8865725,130.3185213,82.58169168,4.443072214,4.458413338,48.49424755,19.86511513,13,4,1,86.45373131,0
4429,89.51581872,82.37169467,151.5167665,121.8933606,71.58666081,59.87042926,-8.118450792,50.96101138,19.14295916,6,2,2,86.599755,0
4430,398.7570226,163.8296424,105.1263829,103.1283735,64.57278158,95.45158226,15.42172938,21.48354043,14.14634144,8,4,0,100,0
4431,338.7729026,64.20213395,124.947892,185.2942409,91.64517718,145.3571502,14.43422724,13.00896769,3.229590539,15,2,1,100,0
4432,273.464438,142.6579565,151.5053988,104.2159392,5.839238042,251.3518237,28.15029865,38.49654935,7.19920168,8,4,1,100,0
4433,237.5449364,95.45256285,168.2055276,198.1030231,16.7483086,94.44532681,33.28369412,25.73681798,17.66176448,9,7,1,100,0
4434,461.2171418,80.01102919,152.3626194,101.8457628,41.44068557,112.9611658,7.723424435,53.50048805,8.471318324,4,6,1,100,0
4435,36.36747389,290.0955054,70.80098864,23.17040766,37.24516435,98.801379,12.47365051,23.25974734,19.10735299,16,7,0,66.56037714,1
4436,140.3004066,48.02223165,199.3452802,94.09425022,41.8051603,2.68960081,13.52002098,22.41349629,9.766035665,9,5,1,97.36574148,0
4437,174.9689268,236.1977512,86.90053874,36.46575251,20.6454905,286.5604617,6.211204219,88.92810857,17.23538268,8,4,1,100,0
4438,391.2129061,295.2494878,4.892940552,119.426697,14.95033156,41.69876524,27.16934618,92.91652312,0.707577991,14,8,2,100,0
4439,496.2573101,5.970445122,72.52339032,138.626435,50.91932475,86.30024346,16.10505926,96.77945877,8.683273896,13,4,5,100,0
4440,120.3352574,209.7082242,25.55659091,93.68705574,92.80525241,38.79099063,35.69778872,71.24521986,14.00523701,5,5,2,77.58563379,1
4441,437.1536671,75.87354167,24.28852315,19.54059354,39.19694623,147.1629468,22.51553859,79.39148543,17.27129065,12,7,1,100,0
4442,415.3113802,12.1463473,56.30700802,93.72827972,4.335321412,279.6498345,0.594827945,85.22062797,12.19265786,7,1,2,100,0
4443,112.3286988,120.8668737,10.67509884,16.29084295,70.61673429,30.21021529,-1.759567563,69.30298532,3.465240519,14,10,3,56.01597567,2
4444,199.6662901,280.5653431,137.7024377,136.4251911,29.11049055,132.2690771,8.619216896,39.72187942,17.7158833,6,6,2,100,0
4445,204.8364346,3.52952831,14.79777684,158.073645,24.50950073,6.712453731,7.346327013,24.07482986,11.49626325,7,6,1,81.52539399,0
4446,489.1103343,176.3657076,40.65791109,192.4760654,32.42580007,231.2694664,10.35659124,31.35459764,2.160363635,6,7,3,100,0
4447,90.44595069,150.4189436,18.5799429,29.76042143,72.38155239,192.3678431,-0.820446485,85.63726463,9.276935548,13,4,2,71.30074776,1
4448,399.5789856,262.0152493,12.63354618,106.4840671,81.88193869,209.9095991,38.9111335,72.64875145,13.97886787,10,4,2,100,0
4449,167.0963571,25.20051436,53.55033311,113.5074735,58.80560673,141.7009083,-2.714511357,51.02161872,9.020314926,9,7,5,91.50485352,0
4450,365.4351729,204.457809,114.3797935,184.4953068,32.24787537,272.2899089,22.63243871,12.64645695,17.41580215,11,4,3,100,0
4451,210.0055021,204.0329095,192.9371113,125.4553281,31.04782331,122.8672353,-9.346538247,33.95839334,8.473886291,12,5,0,100,0
4452,289.1798816,200.7240051,175.1113309,29.10192913,12.43083499,154.2255224,10.34805192,75.60077438,11.66905379,9,2,2,100,0
4453,416.3058867,282.7003485,175.1867851,87.27026479,93.33010482,208.5867667,5.459169955,56.11485116,4.22340872,9,5,2,100,0
4454,402.0827825,246.9262587,35.21340721,130.9525057,63.8139399,156.1681923,9.101231887,49.1979245,10.253727,14,5,2,100,0
4455,433.2115918,12.59181787,52.9814387,140.0568864,2.697461986,56.80069437,14.90386724,38.23114607,4.457146199,11,5,2,100,0
4456,29.80866267,141.3248552,15.27866336,172.6147997,66.23670952,95.12118541,20.01875008,64.62386475,4.503742959,6,2,2,54.99012633,2
4457,346.0252765,119.3859169,155.693668,36.10142397,44.71534242,27.68834044,19.17556724,96.97468468,5.598050845,13,7,5,100,0
4458,69.99368836,93.04416633,13.9632603,190.3084294,97.2557963,129.7840492,21.53568351,91.1011279,0.883985349,13,3,4,68.84622942,1
4459,207.909284,135.4010175,111.3391342,11.8278824,81.90688248,182.8176279,32.22738413,12.74481443,3.266192835,14,4,1,100,0
4460,274.2942075,115.2582555,49.57511446,196.7524269,17.13157538,35.55898328,34.33585778,53.28584403,8.487212507,11,4,2,100,0
4461,201.3697424,129.70017,48.68912681,171.5534186,72.01111189,189.1761364,26.86251503,39.65223682,2.621209974,8,9,4,100,0
4462,259.8058379,293.7785597,198.145011,132.0545566,48.55660038,267.8616419,-6.052887854,55.95441961,2.66769501,10,9,3,100,0
4463,498.2631544,26.58989242,151.3559614,146.9991001,18.70451637,101.3171199,38.06461958,64.55923209,19.35863657,9,3,4,100,0
4464,67.60865686,276.669261,167.3878717,14.53840118,69.87399073,66.60992887,37.36990432,28.00252612,8.541947264,5,4,3,90.74003745,0
4465,337.7280227,144.071014,114.3965371,8.295972579,54.73875787,267.9018192,25.58518973,80.34112626,8.074653992,9,6,1,100,0
4466,198.0004832,187.1226736,174.2028575,20.35315931,3.037387877,207.5835708,15.87195357,52.75612451,5.354713097,8,7,2,100,0
4467,66.50489945,249.05489,129.0981078,17.47196293,64.65879505,31.61846042,2.530917917,99.28054494,10.24894318,10,7,2,78.17956943,1
4468,79.36838169,108.1389087,189.234741,109.4762467,63.49870899,122.4335856,27.81755697,12.26146472,11.92129803,13,8,2,96.8503295,0
4469,474.6365531,129.1265724,56.26771721,43.08879742,14.40851611,202.2268799,33.89300894,27.07472586,8.363710439,12,4,1,100,0
4470,439.8007484,122.8555441,119.0639092,172.0411274,34.8987727,172.3151625,23.25938004,72.06668205,7.876170329,17,5,1,100,0
4471,453.5209802,112.4193068,138.0262696,89.14972461,58.58989708,185.5641358,21.45363164,72.56617719,14.00853367,16,2,1,100,0
4472,495.7663879,277.6587965,78.58746101,139.1020953,13.87830141,170.1405522,-0.349764771,62.3969402,18.99553402,7,0,3,100,0
4473,104.157695,248.6789674,175.9415965,130.5746186,85.27233778,239.4184096,7.889826145,97.47640258,17.55644142,9,5,1,100,0
4474,177.7196687,32.69999696,195.9606326,63.97060779,2.748604629,96.12808704,26.1568111,47.37835078,2.372405338,7,4,3,100,0
4475,334.609515,32.43700574,98.75389827,48.63351471,10.2837415,212.5387044,-9.155063057,47.53331309,13.04617341,5,3,7,100,0
4476,241.9012699,128.3608545,78.12813096,68.49125706,11.61069199,297.3238327,22.06321386,91.94287269,0.14095225,11,6,0,100,0
4477,209.1947667,29.59721302,94.38758571,159.3316748,52.8107126,116.9876573,28.33351505,58.45976038,12.66183555,12,5,1,100,0
4478,178.9056247,185.7279286,170.5473491,117.2553697,62.01140122,237.3144944,6.735224314,41.83548954,9.287071778,15,4,1,100,0
4479,296.890316,43.10748218,129.0936851,50.7077325,40.37407965,73.83277114,-6.19161154,74.70441873,9.822261047,9,2,3,100,0
4480,287.7967143,156.7119792,8.954474504,163.5692886,28.86668277,84.56901369,30.95596894,65.77035564,11.76051216,6,0,1,100,0
4481,80.72891703,2.165984101,108.4339821,10.95187722,80.93173756,280.4591623,-2.908158526,37.57690453,14.85310763,5,2,0,78.71251331,1
4482,235.8699188,94.97890452,3.460024548,139.836675,6.828598373,7.781506875,8.540055298,36.81359183,14.58915605,16,6,2,94.89765853,0
4483,276.7358881,203.1572171,155.7070742,87.82016115,28.02918611,65.22820346,25.36270525,45.60515178,0.889580631,7,3,1,100,0
4484,285.1434694,145.2116821,65.66245471,146.2580772,3.91155788,144.8762093,30.84929938,16.44580591,14.72988773,6,2,3,100,0
4485,105.0535965,293.4808458,94.40149642,185.492256,1.389013497,120.5542865,33.11909592,94.83552122,16.59631961,13,4,2,100,0
4486,371.1356961,262.2311388,159.7356212,150.0068196,35.33798869,188.7509194,16.52085958,26.47180362,1.363452489,12,5,4,100,0
4487,12.59954741,107.7212337,9.289763457,88.39307106,19.48236624,57.81661511,13.79358482,27.44418721,6.458932014,8,5,2,30.99240137,3
4488,177.4159278,13.64596244,31.70830712,30.1951363,26.83658548,21.16410131,32.41586385,68.23345645,15.84128154,8,4,2,64.99593177,1
4489,390.1063243,253.68789,79.59207529,161.2701952,82.09471575,110.8000193,18.15385475,75.18223426,9.862136314,8,8,2,100,0
4490,281.9464605,273.3702931,45.98503271,92.14110538,16.29800962,157.3065726,18.93253642,76.31519136,13.89782138,12,2,3,100,0
4491,130.5812163,246.188218,67.58028516,15.06246469,78.02333672,168.6005511,11.6986684,43.75675212,10.04631615,15,5,0,98.4894629,0
4492,347.4765597,38.38498228,199.6349476,143.8110796,67.50506231,180.4480571,8.640698596,88.59960576,19.564449,11,5,3,100,0
4493,283.6954721,299.3745403,165.0828875,58.37039318,32.64455251,164.5985987,14.02704286,58.95991556,18.72386146,15,2,7,100,0
4494,398.1218047,77.57526647,176.780363,9.777645901,54.65561452,73.72559129,8.242374685,49.47287969,5.622904838,6,5,3,100,0
4495,367.5125931,217.2614738,187.4109267,180.550203,44.44356098,229.3649208,7.177322498,82.93478148,7.717696435,14,6,3,100,0
4496,305.053961,272.4104629,68.18717606,96.62021842,12.83953155,26.33407852,39.6832171,31.92051243,8.626919957,16,4,0,100,0
4497,244.0888377,70.7061343,59.41539156,56.19221063,90.71853217,59.50616387,6.810674704,87.41668991,2.084086659,7,4,3,100,0
4498,66.59106283,272.4775664,46.81249851,143.2773116,56.96179676,221.8134027,2.819187377,58.49464551,8.081498938,9,2,1,95.39970214,0
4499,130.6665089,92.84447376,166.0233823,177.1804755,88.02400458,83.91784023,7.696204492,91.00523419,15.49695642,11,7,0,100,0
4500,209.5497365,292.9239667,135.9103725,0.061415007,82.38265118,148.0420325,19.53906703,28.1451278,16.93792563,9,5,0,100,0
4501,299.6496435,84.37800611,47.2343965,137.570437,7.977592531,98.15932226,35.54952433,94.24567684,17.72265501,9,3,1,100,0
4502,256.8539276,286.0307474,75.39876584,153.4023388,20.7270666,152.0943635,29.39321251,71.90890678,0.291180003,11,6,3,100,0
4503,144.092263,16.06339527,101.3423528,41.98548546,14.52611144,103.99674,32.11205695,65.64956741,15.77612077,8,6,2,78.03260821,1
4504,3.232178895,212.7816035,105.6280115,97.92476628,83.07795328,298.262397,32.95043053,47.98607675,10.05255369,17,4,1,84.99588109,0
4505,248.119611,159.6333402,177.7455457,17.85717978,86.24466265,107.2432768,36.02641982,96.06835,4.123182897,13,0,7,100,0
4506,142.8129943,143.3631231,76.11322659,149.3499765,52.79715098,188.1148252,1.753561645,49.95276655,9.97490045,11,5,1,100,0
4507,367.3041504,67.04829428,181.7048061,169.4912037,10.41780725,266.5029653,12.91830155,54.86886572,16.88520933,10,5,1,100,0
4508,11.97313264,211.6787369,88.27351206,21.63733146,13.56166185,191.3804983,9.259883329,80.33482977,8.684987355,15,5,3,63.49713843,1
4509,292.4139057,57.24284743,149.274535,163.2920507,81.35488124,169.7571765,9.093849731,35.63581867,19.80922161,11,6,0,100,0
4510,470.7371188,165.8525388,186.050864,154.3140341,92.91901365,170.7688364,22.61418259,36.23457815,12.33366369,10,4,1,100,0
4511,87.20463356,75.97360891,181.5151408,69.38266407,19.94756851,148.9382133,10.09015302,79.77679189,9.795273383,8,2,2,91.89697396,0
4512,235.8247454,286.6864139,11.39057346,138.057906,1.113757647,242.2741204,20.8165153,21.57218103,5.897786557,5,3,3,100,0
4513,45.71099591,8.589358151,41.140859,0.009624779,33.09529052,15.12722351,9.113968186,84.06680683,0.221021253,14,7,1,25.50210627,3
4514,312.8409561,59.91848403,95.38108511,186.3595309,3.049938965,265.5389724,5.556409136,66.26575075,12.21096713,5,6,1,100,0
4515,275.2658403,72.69318192,86.31085799,110.0766471,82.79749161,175.8876661,7.653858922,58.51753898,11.54991093,11,5,2,100,0
